Avg min between sent tnx,Avg min between received tnx,Sent tnx,Received Tnx,Unique Received From Addresses,Unique Sent To Addresses,avg val received,avg val sent,total ether received,total ether balance,FLAG
0.89,13499.56,24,24,5,3,0.104353,0.103495,2.504464736,0.02058,0
0,0,1,1,1,1,6.2,6.19938,6.2,0.00062,0
23.21,0,3,1,1,3,101,33.666149,101,0.001554,0
39.73,556.78,1477,1549,5,1,1.654016,1.733252,2562.070035,2.056355456,0
1534.73,3236.8,471,81,20,107,0.671201,0.162189,54.36726024,-22.02372278,0
13.36,5741.62,24,26,4,3,4.608057,4.991204,119.8094694,0.02058,0
84.78,10603.94,56,57,2,3,0.071329,0.071777,4.065733489,0.0462,0
0,1501.87,0,151,4,0,0.513681,0,77.5657633,77.5657633,0
6.06,16754.43,12,16,7,1,1.447649,1.928374,23.16238215,0.02189766,0
2632.45,3016.93,86,33,9,34,0.606398,0.257826,20.01112739,-2.161947872,0
13994.89,16104.56,26,36,10,11,37.673353,8.47636,1356.240715,1135.855351,0
2.66,32791.99,9,9,5,1,12.119282,12.118685,109.073537,0.005376205,0
11266.76,7397.6,93,44,11,43,16.454603,13.971066,724.0025521,-575.3065856,0
3848.67,3740.95,130,49,7,57,1.200682,0.462046,58.83344115,-1.232558846,0
589.04,1637.28,31,70,2,16,0.344736,0.777935,24.13152637,0.015553263,0
2.33,5.74,2,2,1,2,2.4975,2.497028,4.995,0.000943273,0
0,3106.57,0,73,5,0,3.985042,0,290.908077,290.908077,0
164.14,0.82,2,2,2,2,50.5,50.499487,101,0.001026218,0
2318.48,997.85,3,4,1,2,1.346607,1.793333,5.386427526,0.006427526,0
56.4,27.42,3,3,1,1,0.086091,0.085516,0.258273612,0.001726783,0
7.7,83351.43,4,4,2,1,1.72328,1.719267,6.89312,0.01605078,0
0,0,1,1,1,1,0.867264,0.866644,0.86726367,0.00062,0
384.71,1489.7,47,106,5,2,0.453428,1.021754,48.06340369,0.040962962,0
0,17734.03,0,8,5,0,5.696269,0,45.57015453,45.57015453,0
1112.15,1644.37,259,261,3,2,0.328026,0.3301,85.61467291,0.118807207,0
0,0,1,1,1,1,28.5,28.499496,28.5,0.000504,0
0,3.68,1,2,2,1,0.757534,1.514649,1.515068702,0.00042002,0
20.65,0,3,1,1,3,101,33.666149,101,0.001554,0
0,2984.89,0,138,9,0,0.241027,0,33.26167886,33.26167886,0
162.87,0.82,2,2,2,2,50.5,50.499487,101,0.001026218,0
0,1941.17,0,129,2,0,0.330406,0,42.6223537,42.6223537,0
19.34,3750.19,355,404,4,3,0.913549,1.038944,369.0738973,0.248916645,0
458.26,14480.93,12,5,3,7,6.570193,2.802187,32.85096737,-0.775276458,0
21.56,0,3,1,1,3,101,33.666149,101,0.001554,0
2865.2,5363.26,11,10,5,8,7.394164,6.721514,73.94164048,0.00499026,0
3.59,6475.49,8,8,1,1,2.2825,2.281002,18.26,0.01198539,0
0,0,0,1,1,0,2.505,0,2.505,2.505,0
0,1489.94,0,135,3,0,0.764165,0,103.1623354,103.1623354,0
0,864.43,1,3,3,1,0.704429,2.112867,2.11328693,0.00042002,0
6.56,3594.39,9,16,11,1,0.883845,1.57057,14.1415179,0.0063894,0
0,2189.64,0,6,2,0,1.531667,0,9.19,9.19,0
0,4611.09,0,35,6,0,0.73805,0,25.83175271,25.83175271,0
2450.77,139085.76,15,7,6,9,3.716771,5.562434,26.0174,-57.41910975,0
5122.64,6304.38,95,79,38,58,19.741078,16.525474,1559.545182,-10.3748181,0
7.13,9757.95,5,5,5,5,1.841273,1.84076,9.20636516,0.002565297,0
14803.55,5499.13,33,29,14,22,33.374834,29.004863,967.8701937,10.70971451,0
23.85,0.25,3,2,2,3,50.5,33.666152,101,0.001544256,0
105.58,3.21,3,2,2,3,50.5,33.666165,101,0.001506437,0
10.51,44617.85,4,4,4,1,1.975701,1.974549,7.90280297,0.00460815,0
5590.13,185070.13,4,3,3,4,0.61617,0.459297,1.84851057,0.01132163,0
12.56,5605.32,7,7,4,1,0.343808,0.343111,2.40665392,0.004878029,0
85.59,6223.45,102,207,5,2,21.684511,44.005844,4488.69386,0.097773747,0
1.78,44235.77,3,3,3,1,0.659874,0.659298,1.979622,0.001728697,0
0,2929.51,0,109,3,0,0.224053,0,24.4217523,24.4217523,0
165.62,0,2,2,2,2,50.5,50.499487,101,0.001026218,0
0,17648.84,0,3,3,0,7.252967,0,21.75889982,21.75889982,0
94.82,9866.05,26,26,1,6,0.977194,0.976289,25.40704168,0.02352,0
28292.42,1095.71,7,6,1,1,3.946679,3.38236,23.68007533,0.003553381,0
162.62,0,2,1,1,2,101,50.499508,101,0.000984218,0
23.13,0,3,1,1,3,101,33.666149,101,0.001554,0
21.86,3.3,3,2,2,3,50.5,33.666149,101,0.001554,0
4.25,22.68,4,4,1,3,1.3875,1.387059,5.55,0.001764,0
3.58,0,3,2,2,3,1000.5,666.999528,2001,0.001414909,0
0,0,0,1,1,0,2,0,2,2,0
2.86,0.42,3,2,2,3,1000.5,666.999528,2001,0.001414909,0
0,2792.55,0,82,5,0,0.34757,0,28.5007486,28.5007486,0
160.2,0.33,2,2,2,2,50.5,50.499508,101,0.000984218,0
158.21,0,2,1,1,2,101,50.499491,101,0.00101837,0
16.55,0,4,1,1,3,101,25.249475,101,0.0021,0
160.92,0.21,2,2,2,2,50.5,50.499508,101,0.000984218,0
0,0,1,1,1,1,11.703693,11.703073,11.70369311,0.00062,0
0,9402.27,0,31,4,0,0.715128,0,22.16897146,22.16897146,0
14828.94,27625.8,22,10,6,13,6.815986,3.856727,68.15985707,-16.68814293,0
30.08,1878.95,97,101,2,2,0.11506,0.119385,11.62108748,0.040761,0
3.15,0.61,101,3,3,101,3333.666667,99.019293,10001,0.05145,0
0,0,1,1,1,1,1,0.996956,1,0.00304422,0
219.3,7561.24,2,2,1,2,0.995,0.9945,1.99,0.001,0
4434.64,6013.03,130,63,36,72,3.289908,1.686491,207.2642304,-11.97960456,0
1.47,0.51,4,2,2,4,1000.5,500.249528,2001,0.001886545,0
0,0,1,2,2,1,5,9.999528,10,0.000471636,0
9608.52,16079.1,63,28,11,28,1.74005,0.851778,48.72141371,-4.940630481,0
6909.95,0,5,1,1,3,0.999454,0.5676,0.999454,-1.838546,0
836.31,351.33,469,2201,6,20,0.955553,4.482547,2103.171403,0.856703774,0
0,27.73,0,2463,5,0,0,0,0,0,0
33.38,0,3,1,1,3,101,33.666163,101,0.001512,0
9.31,1074.15,334,590,3,3,0.641123,1.131863,378.2622822,0.219874042,0
105.74,0,3,1,1,3,101,33.666179,101,0.001464437,0
6.5,7763.23,10,10,1,10,0.085066,0.084493,0.850662579,0.005729231,0
125.37,1698.02,334,384,4,1,0.707451,0.811555,271.6610896,0.601602445,0
11294.81,1479.52,63,6,3,2,8.716276,0.826968,52.2976539,0.1986539,0
0,1110.72,1,2,2,1,1.619971,3.239,3.23994205,0.00094205,0
0,2350.37,0,124,3,0,0.245004,0,30.38046637,30.38046637,0
0,25194.76,0,9,3,0,3.166568,0,28.49911075,28.49911075,0
21.94,0,3,1,1,3,101,33.666149,101,0.001554,0
0,0,1,1,1,1,10,9.99938,10,0.00062,0
161.25,0.63,2,2,2,2,50.5,50.499508,101,0.000984218,0
1.51,0,3,2,2,3,1000.5,666.99939,2001,0.001830667,0
1942.68,3369.69,112,126,98,89,67.549869,75.992991,8511.283479,0.06847929,0
0,0,1,1,1,1,3,2.996956,3,0.00304422,0
22.36,0,3,1,1,3,101,33.666149,101,0.001554,0
19.81,0,3,1,1,3,101,33.666149,101,0.001554,0
15103.09,21665.85,48,12,7,23,2.060951,0.489839,24.7314133,1.21913203,0
6826.54,5077.15,50,4,3,18,0.965757,0.114656,3.863029,-1.869781373,0
0,0,1,1,1,1,0.75,0.749528,0.75,0.000471636,0
22.18,0,3,1,1,3,101,33.666149,101,0.001554,0
31570.05,31266.26,4,7,5,4,1.48654,1.917125,10.40577962,2.737279984,0
10858.34,7498.62,59,29,14,31,24.858752,12.215537,720.9038,0.1871,0
0,0,0,1,1,0,0.066073,0,0.06607281,0.06607281,0
4968.25,6809.68,143,14,5,14,7.989226,0.875874,111.8491706,-13.40082942,0
603.77,10716.75,14,14,14,1,4.871429,4.870707,68.2,0.01010162,0
0,56.07,1,3,1,1,0.036333,0.105956,0.109,0.00304422,0
31.76,0,2,1,1,2,101,50.499475,101,0.00105,0
4471.98,603.16,6,2,2,3,2.88,1.457439,5.76,-2.98463284,0
12.06,6.38,9992,8,5,132,2.37375,0.789347,18.99,-7868.163424,0
23.23,0,3,1,1,3,101,33.666149,101,0.001554,0
0,0,1,1,1,1,2.129898,2.129457,2.12989756,0.000441,0
158.96,0,2,1,1,2,101,50.499508,101,0.000984218,0
0,3210.03,0,60,4,0,0.400353,0,24.02119871,24.02119871,0
0,0,1,1,1,1,0.407916,0.407444,0.40791607,0.000471636,0
0,0,1,1,1,1,3.077284,3.076664,3.07728387,0.00062,0
159.5,0.63,2,2,2,2,50.5,50.499286,101,0.001428506,0
4260.71,172236.02,9,4,4,6,1.692677,0.751879,6.77070994,0.00379764,0
1505.99,815.8,17,14,7,11,0.781516,0.64278,10.94122746,0.013961129,0
1918.25,1657.68,44,454,12,6,3.9463,40.718163,1791.620145,0.020952925,0
1.27,0,3,2,2,3,1000.5,666.999528,2001,0.001414909,0
6915.64,9600.76,42,19,9,25,6.393007,2.89109,121.467128,0.041328049,0
3.81,0,3,2,2,3,1000.5,666.999528,2001,0.001414909,0
29.48,15.75,3351,6649,2372,1741,0.731565,1.449984,4864.173899,5.277531419,0
163.97,0,2,1,1,2,101,50.499286,101,0.001428506,0
165.15,0.82,2,2,2,2,50.5,50.499487,101,0.001026218,0
21.39,0,3,1,1,3,101,33.666149,101,0.001554,0
31553.72,6795.01,10,16,10,4,1.668032,2.865441,26.68851867,-1.96589145,0
4.61,4292.25,147,147,2,1,0.154591,0.154048,22.72494289,0.079954236,0
4.55,0.57,2,2,1,2,3.75,3.749528,7.5,0.000943273,0
0,0,1,1,1,1,22,21.99938,22,0.00062,0
0,50.94,0,9999,1625,0,4.491976,0,44915.26672,44915.26672,0
3.8,21915.69,2,2,2,1,21.627907,21.626993,43.25581395,0.00182791,0
15903.66,1424.53,13,65,4,8,0.929749,4.645655,60.43368237,0.04016767,0
0,2114.72,0,151,4,0,0.938593,0,141.7275967,141.7275967,0
0,3712.46,0,3,3,0,5.006842,0,15.02052563,15.02052563,0
0,4812.78,0,11,3,0,30.623053,0,336.853578,336.853578,0
34.8,0,3,1,1,3,101,33.666163,101,0.001512,0
17.51,0,4,1,1,4,101,25.249475,101,0.0021,0
5.5,65823.31,7,7,6,2,9.686571,9.685547,67.806,0.00717217,0
0,82.97,0,2,2,0,4.576028,0,9.15205674,9.15205674,0
0,1413.2,0,137,4,0,0.36454,0,49.94196281,49.94196281,0
35970.58,6205.11,10,3,3,9,0.271663,0.080359,0.81499029,0.011395703,0
0,0,1,1,1,1,0.847878,0.847406,0.84787778,0.000471636,0
108.63,0.04,3,17,17,3,5.941176,33.666179,101,0.001464437,0
0,4546.14,0,29,4,0,22.798565,0,661.1583841,661.1583841,0
0,1541.95,0,4,1,0,0,0,0,0,0
3280.46,6720.25,120,91,21,45,0.418392,0.357618,38.07364707,-4.840531192,0
0,0,1,1,1,1,0.181754,0.166754,0.18175425,0.015,0
44.96,39.41,1582,8418,674,917,2.300673,12.216144,19367.0628,41.12293074,0
0,0,1,1,1,1,0.066339,0.065719,0.06633939,0.00062,0
32537.18,27683.59,10,4,3,7,7.280999,3.711631,29.12399468,-7.99231132,0
0,5.57,0,9999,2970,0,7.00E-05,0,0.7,0.7,0
3149.17,6757.83,8,14,4,4,2.284925,3.998145,31.988945,0.003788115,0
0,44.55,1,2,2,1,0.356695,0.71295,0.71339051,0.000441,0
13.57,10125.4,63,63,3,1,0.609298,0.608804,38.38580449,0.031128858,0
164.39,0,2,1,1,2,101,50.499508,101,0.000984218,0
23.43,0,3,1,1,3,101,33.666149,101,0.001554,0
3.24,2.22,99,2,2,99,5000.5,101.019693,10001,0.050442,0
163.77,0,2,1,1,2,101,50.499508,101,0.000984218,0
23.13,0,3,1,1,3,101,33.666149,101,0.001554,0
4917.3,30.51,8,2,1,8,0.45,0.11208,0.9,0.00336002,0
0,0,1,1,1,1,0.317569,0.316949,0.31756931,0.00062,0
1.17,0.42,3,2,2,3,1000.5,666.999528,2001,0.001414909,0
4764.11,48094.6,10,7,4,8,5.256269,4.094776,36.79387989,-4.153883125,0
164.38,0.21,2,2,2,2,50.5,50.499246,101,0.00150753,0
0,0,1,1,1,1,0.202113,0.201641,0.20211256,0.000471636,0
22.83,20.72,8,13,1,8,19.550893,31.769706,254.1616084,0.003959793,0
2.25,0,4,2,2,4,1000.5,500.249528,2001,0.001886545,0
0,0,1,1,1,1,1.04,1.039496,1.04,0.000504,0
7.27,9857.04,7,7,7,1,3.6,3.599262,25.2,0.00516327,0
0,491.75,0,509,6,0,1.292206,0,657.7330717,657.7330717,0
0,7007.89,0,15,5,0,122.122289,0,1831.834338,1831.834338,0
1771.31,31027.58,8,8,1,3,0.899462,0.89904,7.1956998,0.00338101,0
3930.91,9630.32,139,27,11,51,57.381743,24.201827,1549.307067,-1814.746933,0
159727.26,11178.34,3,23,17,1,56.520299,100,1299.966871,999.9668708,0
161.23,0,2,1,1,2,101,50.499508,101,0.000984218,0
2.61,2355.97,32,34,1,1,0.071885,0.075958,2.444105804,0.013440004,0
1525.92,10099.72,4,4,2,1,7.255,7.254764,29.02,0.00094501,0
12.3,4428.66,166,170,8,1,3.425721,3.506062,582.3726341,0.366363819,0
0,0,1,1,1,1,2.232886,2.232266,2.2328863,0.00062,0
0,0,1,1,1,1,150,149.999528,150,0.000471636,0
161.74,0.82,2,2,2,2,50.5,50.499487,101,0.001026218,0
8313.48,0,2,1,1,2,0.49375,0.246265,0.49375,0.001220457,0
20714.88,5952.94,46,29,7,11,90.014073,60.105092,2610.408115,-154.4260975,0
0,1938.08,0,117,3,0,0.525431,0,61.47547531,61.47547531,0
17.27,0,3,1,1,3,101,33.665988,101,0.002035312,0
89647.51,7007.61,2,2,2,2,0.108816,0.108375,0.21763293,0.000882,0
2.74,0,3,2,2,3,1000.5,666.999528,2001,0.001414909,0
81.09,4424.01,34,38,3,1,0.099483,0.110522,3.78035418,0.02259165,0
0,13377.01,0,14,4,0,20.878218,0,292.295046,292.295046,0
0,0,1,1,1,1,0.723476,0.723056,0.72347631,0.00042,0
159.65,0.5,2,2,2,2,50.5,50.499508,101,0.000984218,0
3750.4,3902.49,12,18,7,4,2.224262,3.335949,40.03671954,0.005334,0
6.94,19424.54,6,6,6,1,1.273265,1.27251,7.63958742,0.004527858,0
162.55,0,2,1,1,2,101,50.499508,101,0.000984218,0
3.22,5201.18,237,249,2,2,1.056043,1.108884,262.9547352,0.149212186,0
0,0,1,1,1,1,0.21,0.20916,0.21,0.00084,0
0.57,25465.52,4,4,2,1,0.660726,0.659886,2.642903799,0.00336,0
10772.79,1285.01,10,13,4,7,9.597765,12.476281,124.770941,0.008131083,0
0,44165.06,0,2,2,0,15,0,30,30,0
7618.05,7158.56,25,19,16,14,2.821239,2.143026,53.6035497,0.027888713,0
29.19,47805,8,8,7,1,0.255531,0.252826,2.0442497,0.02164219,0
162.87,0.82,2,2,2,2,50.5,50.499487,101,0.001026218,0
0,1063.57,0,166,7,0,0.263904,0,43.80804044,43.80804044,0
156.18,0,2,1,1,2,101,50.499508,101,0.000984218,0
110.44,0.02,3,2,2,2,50.5,33.665822,101,0.002534842,0
3.75,20867.01,5,6,4,1,6.991478,8.389327,41.94886819,0.002230847,0
6170.18,23165.29,35,13,9,17,0.582927,0.234969,7.578057405,-0.64585469,0
0,1655.13,0,137,3,0,0.19327,0,26.47799466,26.47799466,0
34.48,1442.36,381,381,1,1,0.290948,0.293562,110.851282,-0.995919627,0
0,1.14,0,9999,1,0,0,0,0,0,0
8.68,4050.25,25,27,20,1,8.435214,9.10937,227.7507787,0.01653956,0
83.21,165.62,9277,727,374,5570,101.35639,7.884382,73686.09561,542.6796545,0
0,0,1,1,1,1,1.285959,1.285365,1.285959,0.000594055,0
0,28346.25,0,8,4,0,5.478752,0,43.83001981,43.83001981,0
0,1679.74,0,135,4,0,0.662337,0,89.41544185,89.41544185,0
161.24,0.3,2,2,2,2,50.5,50.499508,101,0.000984218,0
0,44163.02,0,2,2,0,70,0,140,140,0
0,0,1,1,1,1,0.0772,0.076728,0.0772,0.000471636,0
161.78,0.84,2,2,2,2,50.5,50.499508,101,0.000984218,0
25.07,351.84,1631,1674,3,1,0.434117,0.452011,726.712571,-10.51792646,0
159.64,0.39,2,2,2,2,50.5,50.499508,101,0.000984218,0
0,0,1,1,1,1,1.000509,1.000089,1.000509186,0.000420006,0
2.52,0.51,3,2,2,3,1000.5,666.999528,2001,0.001414909,0
0,0,1,1,1,1,0.3318,0.33118,0.33179994,0.00062,0
18.48,1097.24,546,568,2,1,0.120038,0.123219,68.18163026,0.904202727,0
0,2257.23,0,173,7,0,2.000482,0,346.083386,346.083386,0
82.8,0.02,4,2,2,2,50.5,25.24947,101,0.002118218,0
161.34,0.84,2,2,2,2,50.5,50.499508,101,0.000984218,0
47.61,3467.68,6286,27,18,21,10.8537,0.148446,293.0498958,-640.0812502,0
158.97,1.17,2,2,2,2,50.5,50.499286,101,0.001428506,0
3.77,51421.98,5,5,5,1,0.27712,0.275765,1.3856,0.00677431,0
164.22,0.82,2,2,2,2,50.5,50.499487,101,0.001026218,0
0,0,1,1,1,1,1.232233,1.230033,1.23223348,0.0022,0
20588.52,5399.33,44,10,5,22,1.27538,0.374902,12.7538008,-3.74187174,0
0,2494.7,0,128,3,0,0.214597,0,27.46842671,27.46842671,0
24.26,2792.8,5,5,4,1,24.127981,24.127099,120.6399069,0.00441159,0
1.73,0.12,3,2,2,3,1000.5,666.999528,2001,0.001414909,0
9.94,3049.3,372,374,3,1,0.642807,0.644624,240.4098872,0.609583264,0
37977.81,9241.76,3,24,1,1,0.398271,3.185756,9.558513176,0.001246032,0
0,3726.89,0,199,5,0,0.925437,0,184.1620324,184.1620324,0
165.1,0,2,1,1,2,101,50.499508,101,0.000984218,0
5658.36,218.96,50,590,5,2,1.689301,19.932709,996.6875073,0.052073462,0
77.83,2271.79,354,408,5,2,0.808907,0.931421,330.0338813,0.310841896,0
66.63,7081.72,57,57,5,2,1.086914,1.086191,61.95411958,0.041211269,0
0,696.92,1,4,4,1,0.026431,0.105303,0.10572295,0.00042002,0
9164.18,1371.79,21,17,2,4,1.329055,1.077329,22.59393136,-0.029971524,0
0,5423.43,0,29,5,0,19.86889,0,576.1978118,576.1978118,0
17069.33,4865.25,36,36,27,6,11.21268,12.625406,403.6564856,-50.858137,0
3905.19,28297.95,10,26,6,3,6.624286,17.222207,172.231438,0.009367581,0
0,2111.7,0,138,3,0,0.41877,0,57.79029514,57.79029514,0
1686.26,1533.95,14,6,5,3,0.754152,0.322264,4.52491194,0.013213708,0
1457.31,34.12,3,13,10,3,1.348445,5.842916,17.52978485,0.0010374,1
3976.5,834.77,2,2,1,2,0.766892,0.766346,1.53378461,0.001092,1
112.9,31.87,2,3,3,1,0.439607,0.658948,1.31882,0.000924,1
2300.37,65.1,29,98,89,26,0.383225,1.314957,37.55604606,-0.577721002,1
0,0,0,0,0,0,0,0,0,0,1
59129.36,0,2,1,1,2,0.68,0.33965,0.68,0.0007,1
1819.9,638.12,2,8,7,2,0.343872,1.374626,2.75097468,0.001722,1
6556.08,255.89,8,5,4,8,23.40002,14.624572,117.0001,0.003528,1
0,0,0,0,0,0,0,0,0,0,1
0,0,0,1,1,0,0.000683,0,0.000683003,0.000683003,1
28504.65,104.43,15,22,21,13,9.10075,13.33,200.2164943,0.26649427,1
0,1460.98,1,22,15,1,1.456564,29.535269,32.04440777,2.509139,1
0,0,0,0,0,0,0,0,0,0,1
0,0,1,1,1,1,1,0.999538,1,0.000462,1
0,0,0,1,1,0,0.00154,0,0.00154,0.00154,1
0,5065.38,1,3,3,1,0.258731,0.775651,0.776194,0.000543,1
259.52,2.6,17,2,2,6,0.036675,0.003218,0.073349,0.01863537,1
0,0,0,0,0,0,0,0,0,0,1
0,0,1,1,1,1,0.5,0.499139,0.5,0.000861,1
0,24.43,1,2,2,1,1.75,3.499139,3.5,0.000861,1
0,269.49,1,21,21,1,0.815339,17.121073,17.12212329,0.00105,1
0,0,1,1,1,1,0.1,0.09845,0.1,0.00155,1
1226.72,1037.84,2,28,25,2,0.373209,5.223883,10.44986569,0.0021,1
0,8.97,1,2,2,1,1.043797,2.086733,2.0875939,0.000861,1
0,39557.38,0,5,3,0,0,0,0,0,1
0,3637.35,0,145,87,0,0.496212,0,71.95072335,71.95072335,1
3871.61,159.54,2,7,7,2,0.287483,1.004331,2.012379961,0.003717,1
1566.74,412.68,4,2,2,4,1.8895,0.943994,3.779,0.003024,1
3545.11,8300.42,40,24,21,28,0.450844,0.270272,10.82025598,0.009370107,1
0,0,1,1,1,1,4,3.994951,4,0.005049,1
9999.38,8870.62,32,21,14,32,1.02597,0.671358,21.54536359,0.061913592,1
0,0,0,0,0,0,0,0,0,0,1
5714.26,1151.26,13,15,12,6,1.81406,2.142332,27.21089717,-0.639419125,1
140.5,0,2,1,1,2,5,2.498469,5,0.00306262,1
0,0,1,1,1,1,0.001,0.0001,0.001,0.0009,1
13251.47,8664,14,11,10,11,0.366056,0.296909,4.026616943,-0.130108771,1
0,0,0,0,0,0,0,0,0,0,1
481.15,945.99,3,30,26,1,0.974037,9.739506,29.22109986,0.002583,1
0,629.46,1,2,2,1,0.062,0.1,0.124,0.024,1
0,0,0,0,0,0,0,0,0,0,1
935.49,288.71,12,41,39,10,1.24261,4.244608,50.94702061,0.01172004,1
0,5566.96,1,5,5,1,0.552226,2.759049,2.761128,0.002079,1
376.37,4554.35,3,4,4,2,0.408193,0.543613,1.63277051,0.001932,1
8921.53,538.88,8,103,101,5,6.07761,78.248789,625.9938806,0.003567522,1
0,442.24,1,15,14,1,2.71094,40.663235,40.66409608,0.000861,1
0,0,0,0,0,0,0,0,0,0,1
113084.05,0,2,1,1,2,1,0.498341,1,0.003318,1
2007.34,87.19,3,4,2,3,0.431776,0.566852,1.72710242,0.02654692,1
0,0,0,1,1,0,0.5,0,0.5,0.5,1
76.43,341.23,45,63,50,33,1.499907,3.396667,94.49412852,-58.35587148,1
21.68,369.91,4,16,16,2,1.071856,4.286585,17.14969723,0.00335615,1
0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,1
0,1201.83,0,42,10,0,2.081817,0,87.4363053,87.4363053,1
0,0,0,0,0,0,0,0,0,0,1
11663.89,158.31,3,35,28,3,0.748651,8.733174,26.20278288,0.003259418,1
0,34540.87,0,5,3,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,1
0,290.22,1,2,1,1,0.434222,0.868234,0.86844351,0.00021,1
0,0,1,1,1,1,0.60078,0.599951,0.600780486,0.000829773,1
0,0,0,0,0,0,0,0,0,0,1
0,151.12,1,5,4,1,0.542196,2.709404,2.71097922,0.001575,1
0,0,1,1,1,1,0.469,0.468,0.469,0.001,1
0,0,0,0,0,0,0,0,0,0,1
0,885.96,1,10,10,1,0.997485,9.973989,9.97485007,0.000860992,1
272.57,1.46,5,10,2,5,0.308882,0.617689,3.088824,0.000378,1
0,0,0,0,0,0,0,0,0,0,1
0,162.45,1,51,48,1,1.042359,54.159873,53.16029303,-0.99958,1
0,58.82,1,14,13,1,1.793739,25.11148,25.11234109,0.000861,1
0,0,0,0,0,0,0,0,0,0,1
0,25120.67,0,7,4,0,0.012319,0,0.086235,0.086235,1
0,0,1,0,0,1,0,0.004941,0,-0.004940665,1
29.52,41.83,4,18,12,4,0.948817,4.269083,17.07869749,0.002365,1
0,488.94,1,18,14,1,0.970993,17.476816,17.47786609,0.00105,1
0,0.64,1,2,1,1,0.495,0.989139,0.99,0.000861,1
0,0,0,0,0,0,0,0,0,0,1
0,670.4,1,3,3,1,0.7,2.099139,2.1,0.000861,1
0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,1
12054.27,165.88,3,11,11,1,2.564736,9.4,28.21209198,0.012091976,1
0,0,1,1,1,1,0.224823,0.224781,0.22482344,4.20E-05,1
0,339.31,1,31,22,1,0.681854,21.136607,21.1374684,0.000861,1
0,0,0,0,0,0,0,0,0,0,1
0,36573.85,0,5,3,0,0,0,0,0,1
0,253.45,0,7,7,0,3.287308,0,23.01115382,23.01115382,1
0,0,0,0,0,0,0,0,0,0,1
3630.22,485.07,2,4,4,1,1.110166,2.218557,4.44066254,0.003549,1
0,0,0,0,0,0,0,0,0,0,1
0,0,1,1,1,1,1.008441,1.00758,1.00844107,0.000861,1
0,118.22,1,29,26,1,1.042543,30.232895,30.23375643,0.000861,1
16041.76,35.14,4,2,1,2,1.015,0.507017,2.03,0.001932,1
0,4172.21,0,34,14,0,0.042647,0,1.45,1.45,1
0,10043.84,0,13,1,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,1
0,277.45,1,3,3,1,1.271735,3.814785,3.81520501,0.00042,1
2313.25,3942.93,54,28,28,45,0.104237,0.05337,2.918644235,0.036644235,1
0,363.87,0,4,4,0,4.217816,0,16.87126568,16.87126568,1
1333.22,676.44,8,11,11,7,3.534949,4.859694,38.88444183,0.006888,1
251.6,129.04,11,46,38,4,1.136948,4.753741,52.29961016,0.008463,1
0,0,0,0,0,0,0,0,0,0,1
0,1442.43,1,9,9,1,0.503103,4.526875,4.5279247,0.00105,1
1641.74,2103.12,10,148,137,4,1.429861,21.161505,211.6193783,0.004326,1
0,21.78,1,2,2,1,0.525,1.049139,1.05,0.000861,1
0,39685.76,0,5,4,0,0,0,0,0,1
24521.53,0,2,1,1,2,10000,4999.999559,10000,0.000882,1
2349.11,6278.84,3,7,7,1,0.514317,1.191015,3.600221939,0.02717787,1
0,4.9,1,2,1,1,1,1.999139,2,0.000861,1
0,0,1,1,1,1,0.050007,0.04,0.050006741,0.010006741,1
471.48,32.22,5,54,46,1,1.266724,13.679344,68.4031045,0.006384,1
0,0,0,0,0,0,0,0,0,0,1
0,26391.89,0,6,4,0,0,0,0,0,1
0,0.98,1,2,2,1,0.260983,0.519949,0.521965,0.002016,1
0,190.62,1,14,13,1,0.975157,13.1422,13.65219986,0.51,1
460.27,556.03,4,10,8,3,0.6998,1.748639,6.998,0.003444,1
0,0,0,0,0,0,0,0,0,0,1
0,178.55,0,84,17,0,2.367349,0,198.8572996,198.8572996,1
372.54,281.48,2,5,5,2,22.18337,55.45749,110.91685,0.001869966,1
0,0,0,0,0,0,0,0,0,0,1
0,0,1,1,1,1,0.9,1.399139,0.9,-0.499139,1
0,48.57,1,11,11,1,0.97607,10.734692,10.73677078,0.002079,1
964.04,608.44,3,6,6,1,2.007422,1,12.04453369,9.04453369,1
0,69.64,1,21,20,1,0.92896,19.537306,19.50816691,-0.029139,1
0,2087.3,1,13,10,1,0.857957,11.152582,11.15344316,0.000861,1
0,0,0,0,0,0,0,0,0,0,1
0,6.27,0,209,6,0,0.039024,0,8.156,8.156,1
0,0,0,0,0,0,0,0,0,0,1
2444.91,151554.95,10,6,6,8,2.662314,1.58965,15.97388553,0.07738654,1
0,0,0,1,1,0,0,0,0,0,1
19069.91,21.82,2,39,35,2,2.158984,42.09954,84.20036165,0.001281,1
0,464.88,1,2,2,1,3.2265,6.452349,6.453,0.000651,1
216.09,729.52,3,9,9,2,0.252699,1.424333,2.27429457,-1.99870543,1
16099.06,22095.44,3,7,5,3,0.98069,2.287667,6.86483216,0.00183216,1
0,1257.55,0,17,16,0,2.273025,0,38.64142832,38.64142832,1
0,25139.1,0,7,4,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,1
